index,category,sub_category,job_title,province,job_company,job_industry,job_finance,job_welfare,job_experience,job_education,job_skills,create_time,scale_lower,scale_high,city,district,street
1714,销售技术支持,售前技术支持,售前技术支持工程师,浙江,汇智智能,互联网,未融资,"有无线网,节日福利,定期体检,团建聚餐,生日福利,工龄奖,全勤奖,高温补贴,带薪年假,加班补助,年终奖,零食下午茶,五险一金,员工旅游,节假日加班费",2,大专,"系统集成,云服务,智慧城市信息化项目,,,",2024-08-31,100,499,杭州,上城区,火车东站
1715,销售技术支持,售前技术支持,物流规划工程师,浙江,杭可科技,其他新能源,已上市,"住房补贴,定期体检,五险一金,节日福利,年终奖,免费班车,餐补,员工旅游,加班补助",2,大专,机械/电子工程相关专业,2024-08-31,1000,9999,杭州,萧山区,宁围
1716,销售技术支持,售前技术支持,售前技术工程师,浙江,浙江富特科技,汽车零部件,D轮及以上,"带薪年假,节日福利,五险一金,餐补,零食下午茶,定期体检,年终奖,全勤奖,加班补助",1,本科,售前技术支持经验,2024-08-31,1000,9999,杭州,西湖区,三墩
1717,销售技术支持,售前技术支持,海外售前规划工程师,浙江,立镖机器人,智能硬件,未融资,"定期体检,带薪年假,节日福利,五险一金,加班补助,年终奖,员工旅游,零食下午茶,包吃",2,本科,"系统集成,售前技术支持经验,英语可沟通,可适应出差",2024-08-31,100,499,杭州,临平区,临平
1719,销售技术支持,售前技术支持,WMS售前工程师,浙江,明度智云,计算机软件,B轮,"定期体检,五险一金,餐补,带薪年假,年终奖,通讯补贴,零食下午茶",1,本科,"WMS,技术支持,仓储物流",2024-08-31,500,999,杭州,滨江区,长河
1721,销售技术支持,售前技术支持,售前工程师,浙江,金卡股份,智能硬件,已上市,"零食下午茶,节日福利,免费班车,年终奖,定期体检,餐补,五险一金,补充医疗保险,加班补助,员工旅游,带薪年假",2,本科,"售前技术支持经验,机械/电子工程相关专业",2024-08-31,1000,9999,杭州,钱塘区,金桥街
1723,销售技术支持,售前技术支持,产品支持专员,浙江,杭州遂真,医疗器械,B轮,"五险一金,年终奖,餐补,带薪年假,定期体检,节日福利",1,本科,"售前技术支持,客户培训",2024-08-31,100,499,杭州,钱塘区,金桥街
1726,销售技术支持,售前技术支持,售前技术支持,浙江,泰瑞机器,通用设备,已上市,"节日福利,全勤奖,宿舍有空调,带薪年假,提供住宿,餐补,五险一金,加班补助,年终奖,团建聚餐,高温补贴",1,本科,"压铸机,周边设备及其自动化,出差",2024-08-31,1000,9999,杭州,钱塘区,金桥街
1727,销售技术支持,售前技术支持,海外技术支持（产品经理方向）,浙江,华橙网络,电子商务,未融资,"五险一金,定期体检,节日福利,餐补,带薪年假,年终奖,高温补贴,加班补助,通讯补贴,补充医疗保险,员工旅游,生日福利",1,本科,"售前技术支持经验,技术支持,市场调研,生命周期",2024-08-31,1000,9999,杭州,滨江区,长河
1731,销售技术支持,售前技术支持,售前技术支持,浙江,和利时信安院,信息安全,未融资,"五险一金,节日福利,通讯补贴,补充医疗保险,餐补,带薪年假,年终奖,定期体检,免费班车,交通补助",2,本科,"机械/电子工程相关专业,能源/电力相关专业,",2024-08-31,100,499,杭州,钱塘区,和达东东城
1733,销售技术支持,售前技术支持,【2025届】海外技术支持工程师（法语）,浙江,华睿科技,计算机软件,未融资,"高温补贴,餐补,五险一金,补充医疗保险,通讯补贴,带薪年假,节日福利,员工旅游,年终奖,零食下午茶,定期体检,生日福利",0,本科,"机械/电子工程相关专业,日语可沟通,可适应出差",2024-08-31,1000,9999,杭州,滨江区,长河
1734,销售技术支持,售前技术支持,方案技术主管,浙江,康奋威,自动化设备,不需要融资,"团建聚餐,节日福利,员工旅游,法定节假日三薪,加班补助,节假日加班费,工龄奖,补充医疗保险,高温补贴,意外险,年终奖,五险一金,股票期权,餐补,定期体检,绩效奖金,生日福利,带薪年假",2,本科,物流仓储,2024-08-31,500,999,杭州,滨江区,西兴
1735,销售技术支持,售前技术支持,售前技术支持（风电）,浙江,浙江中自庆安新能源,电子/硬件开发,不需要融资,"餐补,员工旅游,定期体检,五险一金,生日福利,节日福利,零食下午茶,交通补助,补充医疗保险,企业年金,高温补贴,有无线网,意外险,免费工装,年终奖,团建聚餐",1,本科,"机械/电子工程相关专业,售前技术支持经验,可适应出差",2024-08-31,100,499,杭州,钱塘区,和达东东城
1736,销售技术支持,售前技术支持,售前工程师,浙江,OK无忧,互联网,A轮,"五险一金,团建聚餐,年终奖,定期体检,节日福利,餐补,加班补助,意外险,带薪年假,底薪加提成,员工旅游",2,本科,售前,2024-08-31,100,499,杭州,萧山区,北干
1738,销售技术支持,售前技术支持,硬件售前工程师,浙江,浙江滴石技术有限公司,工程施工,不需要融资,"住房补贴,定期体检,员工旅游,年终奖,节日福利,五险一金,全勤奖,餐补",0,本科,"售前技术,CAD",2024-08-31,20,99,杭州,滨江区,长河
1739,销售技术支持,售前技术支持,储能售前支持工程师,浙江,全维度,新能源,不需要融资,"带薪年假,五险一金",2,本科,"储能,新能源,技术支持",2024-08-31,100,499,杭州,滨江区,西兴
1740,销售技术支持,售后技术支持,维修工程师,浙江,华橙网络,电子商务,未融资,"补充医疗保险,高温补贴,加班补助,带薪年假,通讯补贴,年终奖,员工旅游,餐补,定期体检,生日福利,五险一金,节日福利",0,大专,"系统调试,技术沟通,硬件集成调试",2024-08-31,1000,9999,杭州,滨江区,长河
1741,销售技术支持,售后技术支持,售后客服专员,浙江,鸿泉物联网,智能硬件,已上市,"员工旅游,五险一金,节日福利,餐补,股票期权,带薪年假,通讯补贴,加班补助,定期体检,年终奖,零食下午茶",1,大专,"MySQL,计算机/通信相关专业,软件技术支持经验,",2024-08-31,500,999,杭州,滨江区,长河
1744,销售技术支持,售后技术支持,售后工程师,浙江,迈伺特科技,通用设备,未融资,"五险一金,员工旅游,通讯补贴,带薪年假,节日福利,年终奖,加班补助,餐补",2,大专,"设备安装,设备调试,设备维修",2024-08-31,100,499,杭州,余杭区,勾庄
1745,销售技术支持,售后技术支持,技术支持,浙江,东信软件,计算机软件,未融资,"定期体检,带薪年假,餐补,通讯补贴,节假日加班费,交通补助,节日福利,年终奖,五险一金",1,本科,"Java,Python,PMP,计算机/通信相关专业,,",2024-08-31,500,999,杭州,滨江区,西兴
1747,销售技术支持,售后技术支持,售后工程师,浙江,谱育科技,仪器仪表,未融资,"定期体检,免费班车,五险一金,股票期权,年终奖,零食下午茶,包吃,交通补助,节日福利,餐补,带薪年假,员工旅游,补充医疗保险",0,本科,"售后,技术支持,维修",2024-08-31,1000,9999,杭州,临安区,青山
1749,销售技术支持,售后技术支持,软件售后技术服务专员,浙江,大云信息,计算机软件,不需要融资,"节日福利,高温补贴,员工旅游,带薪年假,通讯补贴,生日福利,保底工资,五险一金,团建聚餐,绩效奖金,餐补,年终奖,交通补助",0,大专,可适应出差,2024-08-31,20,99,杭州,西湖区,西溪
1750,销售技术支持,售后技术支持,售后工程师,浙江,英航激光,自动化设备,未融资,"保底工资,绩效奖金,年终奖,五险一金",0,大专,无,2024-08-31,0,20,杭州,滨江区,浦沿
1751,销售技术支持,售后技术支持,技术支持,浙江,浙江恒强,仪器仪表/工业自动化,未融资,"员工宿舍,定期体检,年终奖,餐补,节日福利,五险一金,免费班车,通讯补贴",0,大专,"故障诊断和排除,产品调试维护",2024-08-31,500,999,杭州,余杭区,仓前
1752,销售技术支持,售后技术支持,设备技术支持工程师,浙江,浙江启尔机电,仪器仪表,未融资,"带薪年假,定期体检,住房补贴,餐补,交通补助,五险一金,节日福利,年终奖,员工旅游",2,本科,"可适应出差,机械/机电设备,电气,PLC,fab厂",2024-08-31,100,499,杭州,临安区,青山
1754,销售技术支持,售后技术支持,调试售后,浙江,太初环塑科技(浙...,环保,B轮,"带薪年假,节假日加班费,股票期权,免费工装,有无线网,高温补贴,法定节假日三薪,节日福利,加班补助,工龄奖,年终奖,餐补,五险一金,绩效奖金",1,大专,"机械/机电设备,会开车,设备调试,售后服务",2024-08-31,20,99,杭州,萧山区,闻堰
1758,销售技术支持,售后技术支持,售后服务工程师,浙江,宏观建设,通信/网络设备,未融资,"团建聚餐,节日福利,五险一金,有无线网,全勤奖,带薪年假",1,大专,"网络/通信设备,机械/机电设备,影音智能,家庭影院,",2024-08-31,20,99,杭州,滨江区,长河
1759,销售技术支持,售后技术支持,电站售后经理,浙江,浙江碳银数智绿能科技,光伏,A轮,"加班补助,五险一金,餐补,带薪年假,生日福利,交通补助,高温补贴,节日福利",2,大专,"光伏电站,工商业,储能",2024-08-31,100,499,杭州,萧山区,宁围
1760,销售技术支持,售后技术支持,软件售后/技术支持（六险一金）,浙江,衣科股份,计算机软件,不需要融资,"带薪年假,节日福利,通讯补贴,意外险,年终奖,员工旅游,补充意外险,股票期权,五险一金,生日福利,家庭保障金,团建聚餐,补充医疗保险",0,大专,"ERP/OA/CRM系统,软件技术支持经验",2024-08-31,500,999,杭州,临平区,九堡
1761,销售技术支持,售后技术支持,售后技术员,浙江,乐思达消防电器,电力/热力/燃气/水利,未融资,"团建聚餐,宿舍有空调,员工旅游,加班补助,包吃,节日福利,五险一金,生日福利,餐补,住房补贴,全勤奖,免费工装,有无线网,定期体检,年终奖,保底工资,补充医疗保险,包住",2,中专/中技,网络/通信设备,2024-08-31,100,499,杭州,萧山区,萧山经济开发区
1762,销售技术支持,售后技术支持,充电桩售后管理 (MJ009606),浙江,正泰安能,电力/热力/燃气/水利,未融资,"提供住宿,年终奖,通讯补贴,节假日加班费,高温补贴,带薪年假,交通补助,餐补,节日福利,加班补助,员工旅游,五险一金,定期体检",2,大专,"可适应出差,机械/机电设备技术支持经验,充电桩",2024-08-31,1000,9999,杭州,滨江区,浦沿
1763,销售技术支持,售后技术支持,售后服务工程师（测试机）,浙江,长川科技,半导体/芯片,已上市,"包吃,股票期权,团建聚餐,补充医疗保险,节日福利,带薪年假,年终奖,定期体检,五险一金",2,大专,"机械/机电设备,机械/电子工程相关专业,,,,,",2024-08-31,1000,9999,杭州,滨江区,长河
1765,销售技术支持,售后技术支持,海外售后技术支持（逆变器）,浙江,华昱欣,光伏,未融资,"零食下午茶,绩效奖金,股票期权,定期体检,意外险,员工旅游,餐补,节日福利,团建聚餐,生日福利,高温补贴,带薪年假,通讯补贴,加班补助,节假日加班费,五险一金,补充医疗保险,年终奖",2,本科,储能/新能源,2024-08-31,500,999,杭州,滨江区,长河
1766,销售技术支持,售后技术支持,售后技术支持（两轮）,浙江,摩兽出行,智能硬件,A轮,"五险一金,员工旅游,节日福利,年终奖,加班补助",3,大专,"摩托车,电动自行车",2024-08-31,100,499,杭州,余杭区,仓前
1767,销售技术支持,售后技术支持,售后专员,浙江,杭州元九低碳科技,其他新能源,未融资,"节日福利,有无线网,高温补贴,绩效奖金,团建聚餐,法定节假日三薪,带薪年假,年终奖,底薪加提成,员工旅游,交通补助,五险一金",1,大专,"储能/新能源,机械/机电设备,网络/通信设备",2024-08-31,20,99,杭州,余杭区,仓前
1770,销售技术支持,销售技术支持,海外技术支持（逆变器/储能）,浙江,海兴电力,其他行业,已上市,"员工旅游,节日福利,五险一金,股票期权,带薪年假,年终奖,免费早午餐,免费班车",1,本科,"能源信息化项目,售前技术支持经验,英语可沟通,可适应出差,,,",2024-08-31,1000,9999,杭州,拱墅区,金家渡
1771,销售技术支持,销售技术支持,维修工程师,浙江,华橙网络,电子商务,未融资,"补充医疗保险,高温补贴,加班补助,带薪年假,通讯补贴,年终奖,员工旅游,餐补,定期体检,生日福利,五险一金,节日福利",0,大专,"系统调试,技术沟通,硬件集成调试",2024-08-31,1000,9999,杭州,滨江区,长河
1772,销售技术支持,销售技术支持,华东政府售前总监,浙江,智慧足迹,大数据,不需要融资,"加班补助,节日福利,定期体检,补充医疗保险,五险一金,年终奖,团建聚餐,带薪年假",4,本科,"数据要素,产业经济,宏观经济",2024-08-31,100,499,杭州,上城区,笕桥
1775,销售技术支持,销售技术支持,售前技术支持工程师,浙江,汇智智能,互联网,未融资,"有无线网,节日福利,定期体检,团建聚餐,生日福利,工龄奖,全勤奖,高温补贴,带薪年假,加班补助,年终奖,零食下午茶,五险一金,员工旅游,节假日加班费",2,大专,"系统集成,云服务,智慧城市信息化项目,,,",2024-08-31,100,499,杭州,上城区,火车东站
1776,销售技术支持,销售技术支持,物流规划工程师,浙江,杭可科技,其他新能源,已上市,"住房补贴,定期体检,五险一金,节日福利,年终奖,免费班车,餐补,员工旅游,加班补助",2,大专,机械/电子工程相关专业,2024-08-31,1000,9999,杭州,萧山区,宁围
1777,销售技术支持,销售技术支持,售前技术工程师,浙江,浙江富特科技,汽车零部件,D轮及以上,"带薪年假,节日福利,五险一金,餐补,零食下午茶,定期体检,年终奖,全勤奖,加班补助",1,本科,售前技术支持经验,2024-08-31,1000,9999,杭州,西湖区,三墩
1778,销售技术支持,销售技术支持,海外售前规划工程师,浙江,立镖机器人,智能硬件,未融资,"定期体检,带薪年假,节日福利,五险一金,加班补助,年终奖,员工旅游,零食下午茶,包吃",2,本科,"系统集成,售前技术支持经验,英语可沟通,可适应出差",2024-08-31,100,499,杭州,临平区,临平
1781,销售技术支持,销售技术支持,WMS售前工程师,浙江,明度智云,计算机软件,B轮,"定期体检,五险一金,餐补,带薪年假,年终奖,通讯补贴,零食下午茶",1,本科,"WMS,技术支持,仓储物流",2024-08-31,500,999,杭州,滨江区,长河
